,id,tipo,status
9006,935-07-2885,puerta a puerta,aceptado
9007,217-96-4268,paquetes,No Dsiponible
9008,415-36-8293,encomienda,Disponible
9009,899-02-4651,viaje,finalizado
9010,467-12-7696,puerta a puerta,cancelado
9011,126-11-9258,encomienda,aceptado
9012,003-10-7092,encomienda,cancelado
9013,200-00-2384,comida,No Dsiponible
9014,214-69-3790,comida,aceptado
9015,062-81-7295,puerta a puerta,cancelado
9016,019-49-5352,comida,No Dsiponible
9017,617-68-6623,paquetes,Disponible
9018,994-69-6448,encomienda,aceptado
9019,372-64-6449,paquetes,aceptado
9020,477-91-8554,comida,finalizado
9021,614-96-7767,viaje,aceptado
9022,754-71-4023,comida,cancelado
9023,588-57-0484,viaje,No Dsiponible
9024,106-93-1157,comida,No Dsiponible
9025,958-21-6250,puerta a puerta,Disponible
9026,309-97-0666,viaje,en curso
9027,392-35-4034,puerta a puerta,Disponible
9028,212-15-1372,puerta a puerta,No Dsiponible
9029,856-18-0945,viaje,en curso
9030,903-03-3958,puerta a puerta,No Dsiponible
9031,563-31-1720,viaje,No Dsiponible
9032,283-38-6815,comida,Disponible
9033,046-03-7078,paquetes,finalizado
9034,655-96-6710,paquetes,Disponible
9035,769-83-7088,puerta a puerta,aceptado
9036,751-56-7818,comida,No Dsiponible
9037,448-97-0303,comida,Disponible
9038,474-86-0098,puerta a puerta,Disponible
9039,256-65-1799,encomienda,finalizado
9040,907-52-4607,comida,No Dsiponible
9041,046-30-3018,viaje,Disponible
9042,177-88-9513,puerta a puerta,No Dsiponible
9043,325-09-0363,encomienda,Disponible
9044,984-16-8922,comida,No Dsiponible
9045,085-71-3431,comida,cancelado
9046,001-27-9033,comida,en curso
9047,367-68-9212,viaje,finalizado
9048,071-70-9127,puerta a puerta,Disponible
9049,394-17-9866,encomienda,aceptado
9050,734-50-8098,encomienda,No Dsiponible
9051,192-97-6901,viaje,No Dsiponible
9052,311-32-2259,viaje,finalizado
9053,521-94-7012,puerta a puerta,No Dsiponible
9054,672-54-4721,puerta a puerta,aceptado
9055,685-93-0448,encomienda,No Dsiponible
9056,581-81-6360,encomienda,Disponible
9057,275-58-6710,puerta a puerta,Disponible
9058,663-11-0423,comida,aceptado
9059,990-65-8891,paquetes,Disponible
9060,561-29-0087,encomienda,aceptado
9061,681-88-7158,puerta a puerta,aceptado
9062,901-17-5138,puerta a puerta,No Dsiponible
9063,666-45-7749,encomienda,en curso
9064,398-15-3271,puerta a puerta,No Dsiponible
9065,327-85-1000,paquetes,finalizado
9066,317-66-4253,encomienda,Disponible
9067,579-16-2599,paquetes,No Dsiponible
9068,825-71-5500,comida,finalizado
9069,618-59-4569,puerta a puerta,aceptado
9070,299-06-8357,encomienda,finalizado
9071,114-82-7227,comida,aceptado
9072,679-22-5809,viaje,aceptado
9073,945-42-3483,comida,finalizado
9074,372-12-9125,comida,finalizado
9075,399-21-9657,paquetes,finalizado
9076,344-12-7097,comida,aceptado
9077,398-00-2421,viaje,Disponible
9078,202-51-1771,comida,aceptado
9079,934-59-2696,comida,No Dsiponible
9080,235-25-3444,comida,aceptado
9081,824-60-0369,comida,aceptado
9082,471-93-9061,comida,finalizado
9083,741-08-7856,encomienda,cancelado
9084,324-97-4595,viaje,aceptado
9085,952-53-6806,puerta a puerta,No Dsiponible
9086,145-53-3828,encomienda,en curso
9087,007-62-7538,encomienda,cancelado
9088,479-28-7310,puerta a puerta,aceptado
9089,598-64-2392,comida,cancelado
9090,586-39-5052,puerta a puerta,aceptado
9091,647-07-5221,paquetes,finalizado
9092,841-54-4161,puerta a puerta,cancelado
9093,780-70-2807,puerta a puerta,No Dsiponible
9094,616-18-9198,paquetes,en curso
9095,091-47-8593,comida,cancelado
9096,877-78-8275,puerta a puerta,en curso
9097,975-21-5991,paquetes,Disponible
9098,544-49-0512,puerta a puerta,en curso
9099,408-61-4396,puerta a puerta,Disponible
9100,888-21-3803,viaje,No Dsiponible
9101,954-18-6751,puerta a puerta,aceptado
9102,154-63-2808,encomienda,No Dsiponible
9103,109-27-8282,puerta a puerta,cancelado
9104,606-40-8502,comida,cancelado
9105,636-91-9023,puerta a puerta,No Dsiponible
9106,241-51-4799,comida,Disponible
9107,783-04-4758,puerta a puerta,No Dsiponible
9108,211-90-0560,puerta a puerta,aceptado
9109,033-46-0762,comida,No Dsiponible
9110,475-35-8806,comida,Disponible
9111,979-95-4583,comida,en curso
9112,905-46-4717,viaje,No Dsiponible
9113,572-12-2007,viaje,aceptado
9114,502-23-0319,viaje,aceptado
9115,222-86-1698,encomienda,No Dsiponible
9116,536-21-1078,encomienda,en curso
9117,156-65-7201,viaje,Disponible
9118,013-90-2096,paquetes,No Dsiponible
9119,918-61-6114,comida,cancelado
9120,476-89-5941,encomienda,cancelado
9121,531-25-1900,encomienda,Disponible
9122,866-04-8037,viaje,aceptado
9123,266-91-6352,paquetes,aceptado
9124,392-98-6993,encomienda,No Dsiponible
9125,614-86-3093,comida,No Dsiponible
9126,358-89-2081,viaje,aceptado
9127,445-12-0618,encomienda,No Dsiponible
9128,876-63-1143,viaje,Disponible
9129,621-53-4388,encomienda,No Dsiponible
9130,348-18-5876,viaje,en curso
9131,063-93-4903,paquetes,cancelado
9132,163-91-1091,comida,en curso
9133,867-08-8908,comida,en curso
9134,723-36-6904,comida,finalizado
9135,278-14-3335,viaje,en curso
9136,929-54-7954,puerta a puerta,en curso
9137,913-21-7366,puerta a puerta,cancelado
9138,782-96-8930,puerta a puerta,Disponible
9139,777-62-7494,encomienda,en curso
9140,843-85-2434,puerta a puerta,en curso
9141,900-06-3287,comida,finalizado
9142,268-16-8873,puerta a puerta,aceptado
9143,230-25-6380,puerta a puerta,en curso
9144,193-19-8387,puerta a puerta,en curso
9145,009-62-4958,viaje,en curso
9146,643-97-7891,encomienda,cancelado
9147,390-26-7370,puerta a puerta,aceptado
9148,770-96-4927,paquetes,finalizado
9149,637-26-3117,puerta a puerta,Disponible
9150,754-24-4888,encomienda,aceptado
9151,525-74-4497,puerta a puerta,Disponible
9152,559-10-0081,puerta a puerta,Disponible
9153,412-82-6959,comida,No Dsiponible
9154,510-76-4008,viaje,en curso
9155,979-53-7788,encomienda,Disponible
9156,032-00-3506,puerta a puerta,No Dsiponible
9157,096-39-5646,comida,en curso
9158,545-25-2746,puerta a puerta,aceptado
9159,310-00-9517,comida,Disponible
9160,213-67-7356,puerta a puerta,finalizado
9161,062-94-9904,encomienda,Disponible
9162,932-52-0020,puerta a puerta,Disponible
9163,445-05-5186,encomienda,No Dsiponible
9164,342-79-0964,comida,en curso
9165,137-38-5242,paquetes,No Dsiponible
9166,731-32-1403,encomienda,finalizado
9167,402-43-7926,paquetes,finalizado
9168,737-85-8592,encomienda,en curso
9169,111-76-9360,paquetes,en curso
9170,543-27-3157,comida,aceptado
9171,593-71-5254,puerta a puerta,finalizado
9172,854-11-7046,puerta a puerta,finalizado
9173,359-32-6977,puerta a puerta,Disponible
9174,600-76-2416,paquetes,en curso
9175,631-22-3180,encomienda,Disponible
9176,307-63-5914,viaje,en curso
9177,527-69-2836,puerta a puerta,No Dsiponible
9178,192-62-4588,paquetes,en curso
9179,684-38-1994,puerta a puerta,aceptado
9180,433-07-2152,comida,No Dsiponible
9181,860-65-6946,puerta a puerta,Disponible
9182,589-13-0237,encomienda,cancelado
9183,336-37-0760,comida,finalizado
9184,052-07-4147,viaje,aceptado
9185,027-41-2236,puerta a puerta,cancelado
9186,690-47-3478,viaje,finalizado
9187,504-10-3976,puerta a puerta,finalizado
9188,498-23-2999,encomienda,cancelado
9189,889-13-9723,viaje,Disponible
9190,661-34-2977,puerta a puerta,en curso
9191,170-38-8407,comida,cancelado
9192,870-42-3675,viaje,Disponible
9193,836-22-6261,comida,No Dsiponible
9194,557-26-9031,puerta a puerta,No Dsiponible
9195,785-17-0125,encomienda,aceptado
9196,533-47-2342,encomienda,finalizado
9197,486-46-2450,paquetes,No Dsiponible
9198,933-05-6575,encomienda,en curso
9199,377-61-7361,viaje,finalizado
9200,527-45-7409,viaje,No Dsiponible
9201,546-87-1369,comida,No Dsiponible
9202,364-58-1849,puerta a puerta,cancelado
9203,705-93-0597,paquetes,No Dsiponible
9204,635-29-6495,comida,No Dsiponible
9205,535-37-4507,encomienda,finalizado
9206,363-23-0063,paquetes,aceptado
9207,185-33-7897,paquetes,No Dsiponible
9208,249-24-3820,puerta a puerta,en curso
9209,294-86-5842,viaje,en curso
9210,171-71-7974,paquetes,finalizado
9211,484-64-8535,paquetes,No Dsiponible
9212,185-74-8106,encomienda,Disponible
9213,642-64-1388,comida,Disponible
9214,696-28-2910,comida,en curso
9215,377-76-6715,paquetes,finalizado
9216,932-13-7187,viaje,aceptado
9217,066-15-5816,encomienda,aceptado
9218,252-18-5883,paquetes,Disponible
9219,523-06-2113,viaje,No Dsiponible
9220,582-40-9545,viaje,en curso
9221,885-58-1507,viaje,Disponible
9222,078-85-7566,paquetes,cancelado
9223,537-55-5194,viaje,Disponible
9224,225-13-1656,encomienda,finalizado
9225,649-83-8516,paquetes,No Dsiponible
9226,614-77-9436,comida,Disponible
9227,066-20-1368,comida,aceptado
9228,480-93-1578,puerta a puerta,finalizado
9229,395-78-0521,comida,aceptado
9230,234-28-0012,comida,cancelado
9231,284-70-7506,comida,No Dsiponible
9232,552-07-1732,paquetes,en curso
9233,300-97-2985,encomienda,finalizado
9234,824-18-3363,comida,en curso
9235,466-64-0891,puerta a puerta,No Dsiponible
9236,135-70-7619,paquetes,aceptado
9237,265-35-4606,puerta a puerta,aceptado
9238,826-44-6702,viaje,finalizado
9239,042-15-7364,comida,en curso
9240,648-24-3227,paquetes,finalizado
9241,376-87-8992,puerta a puerta,finalizado
9242,017-25-0057,comida,finalizado
9243,973-74-6189,comida,en curso
9244,103-94-9988,puerta a puerta,No Dsiponible
9245,681-69-0499,comida,finalizado
9246,903-97-2844,encomienda,No Dsiponible
9247,500-71-6752,encomienda,finalizado
9248,884-65-5381,viaje,en curso
9249,398-68-4984,encomienda,No Dsiponible
9250,724-00-8340,viaje,finalizado
9251,022-44-7647,viaje,No Dsiponible
9252,172-03-5180,paquetes,en curso
9253,015-19-5617,puerta a puerta,en curso
9254,431-19-0634,encomienda,Disponible
9255,608-45-5429,comida,No Dsiponible
9256,974-32-7483,comida,en curso
9257,245-75-5335,puerta a puerta,Disponible
9258,805-75-6513,puerta a puerta,cancelado
9259,291-20-7696,paquetes,cancelado
9260,434-81-1534,viaje,finalizado
9261,785-82-2295,comida,aceptado
9262,319-99-6898,encomienda,aceptado
9263,741-19-2590,encomienda,Disponible
9264,683-13-7152,puerta a puerta,cancelado
9265,610-28-3295,viaje,Disponible
9266,628-40-3678,comida,finalizado
9267,475-37-0054,viaje,en curso
9268,286-58-1228,encomienda,en curso
9269,931-19-9661,viaje,aceptado
9270,717-18-0569,paquetes,aceptado
9271,185-18-6027,puerta a puerta,aceptado
9272,452-55-1225,encomienda,finalizado
9273,501-56-5258,paquetes,cancelado
9274,977-32-6657,paquetes,aceptado
9275,788-40-8583,encomienda,aceptado
9276,537-14-4209,puerta a puerta,No Dsiponible
9277,701-08-9441,paquetes,Disponible
9278,895-77-6006,viaje,en curso
9279,615-61-9637,puerta a puerta,cancelado
9280,023-33-0702,comida,No Dsiponible
9281,014-22-9075,encomienda,finalizado
9282,282-65-1388,paquetes,cancelado
9283,695-08-6918,puerta a puerta,aceptado
9284,161-47-4649,paquetes,cancelado
9285,844-56-3773,comida,cancelado
9286,613-52-9295,encomienda,finalizado
9287,264-85-9935,paquetes,finalizado
9288,767-94-4071,puerta a puerta,cancelado
9289,969-94-9096,comida,en curso
9290,731-05-2633,viaje,en curso
9291,512-93-0334,encomienda,en curso
9292,562-75-0869,paquetes,en curso
9293,112-54-5924,comida,finalizado
9294,593-51-9916,encomienda,cancelado
9295,205-21-7855,comida,cancelado
9296,663-49-5567,comida,No Dsiponible
9297,005-20-3368,comida,aceptado
9298,998-17-4904,puerta a puerta,Disponible
9299,796-89-2389,comida,cancelado
9300,097-63-2518,puerta a puerta,finalizado
9301,290-58-9226,puerta a puerta,aceptado
9302,930-60-1306,comida,aceptado
9303,478-97-2353,paquetes,No Dsiponible
9304,676-74-1097,viaje,en curso
9305,008-76-8098,paquetes,cancelado
9306,570-14-8218,viaje,aceptado
9307,269-12-6113,encomienda,en curso
9308,232-09-6797,viaje,Disponible
9309,626-51-2159,paquetes,No Dsiponible
9310,640-31-9846,paquetes,Disponible
9311,286-28-2034,viaje,finalizado
9312,035-80-8466,viaje,cancelado
9313,378-07-2567,puerta a puerta,Disponible
9314,199-24-5348,comida,finalizado
9315,102-19-2588,paquetes,en curso
9316,999-29-0062,comida,aceptado
9317,139-07-3351,puerta a puerta,en curso
9318,190-89-3024,viaje,No Dsiponible
9319,280-87-0030,encomienda,finalizado
9320,468-50-1075,puerta a puerta,aceptado
9321,696-47-4337,viaje,en curso
9322,831-54-5405,viaje,Disponible
9323,892-10-2278,comida,No Dsiponible
9324,881-15-1444,paquetes,aceptado
9325,001-33-1445,viaje,en curso
9326,995-30-9463,puerta a puerta,finalizado
9327,563-30-7178,encomienda,Disponible
9328,861-40-1665,comida,en curso
9329,944-91-7099,viaje,No Dsiponible
9330,910-39-4200,paquetes,en curso
9331,724-25-4024,puerta a puerta,finalizado
9332,336-98-3630,encomienda,Disponible
9333,065-64-7132,puerta a puerta,Disponible
9334,407-06-0313,encomienda,cancelado
9335,425-68-2783,encomienda,cancelado
9336,713-86-4900,comida,Disponible
9337,191-23-5338,viaje,No Dsiponible
9338,654-50-1963,comida,finalizado
9339,028-14-1267,puerta a puerta,aceptado
9340,902-43-7352,encomienda,Disponible
9341,819-91-2021,paquetes,finalizado
9342,883-10-7407,viaje,No Dsiponible
9343,878-89-1883,paquetes,finalizado
9344,296-16-3467,paquetes,en curso
9345,802-54-8382,viaje,en curso
9346,075-55-0745,puerta a puerta,Disponible
9347,653-60-0002,paquetes,cancelado
9348,084-62-6272,puerta a puerta,aceptado
9349,865-20-3386,paquetes,Disponible
9350,977-67-8942,comida,cancelado
9351,313-82-5774,encomienda,No Dsiponible
9352,712-18-1174,comida,cancelado
9353,179-90-0457,encomienda,No Dsiponible
9354,191-89-1804,paquetes,finalizado
9355,663-80-3889,puerta a puerta,No Dsiponible
9356,294-35-3982,viaje,finalizado
9357,269-59-1771,puerta a puerta,cancelado
9358,279-03-2709,viaje,aceptado
9359,700-61-7571,encomienda,cancelado
9360,838-72-8447,comida,finalizado
9361,111-36-0297,encomienda,aceptado
9362,674-28-9938,puerta a puerta,finalizado
9363,182-73-7403,paquetes,finalizado
9364,560-41-0278,paquetes,aceptado
9365,826-93-2296,puerta a puerta,Disponible
9366,593-48-4960,paquetes,finalizado
9367,615-79-5927,paquetes,en curso
9368,305-36-9638,encomienda,cancelado
9369,112-12-4462,comida,finalizado
9370,519-10-8169,comida,aceptado
9371,814-30-4686,paquetes,en curso
9372,564-81-3935,comida,en curso
9373,747-91-5812,puerta a puerta,en curso
9374,030-76-5461,encomienda,finalizado
9375,940-49-4174,paquetes,Disponible
9376,768-98-0123,encomienda,aceptado
9377,784-40-8977,viaje,cancelado
9378,283-80-8925,encomienda,Disponible
9379,336-44-0642,paquetes,No Dsiponible
9380,244-24-7397,paquetes,cancelado
9381,888-88-9961,encomienda,en curso
9382,199-74-0889,viaje,cancelado
9383,473-80-0758,puerta a puerta,aceptado
9384,798-74-9242,encomienda,No Dsiponible
9385,575-44-0318,viaje,Disponible
9386,221-74-4552,viaje,cancelado
9387,364-61-9598,paquetes,finalizado
9388,922-82-6061,puerta a puerta,Disponible
9389,030-86-9519,paquetes,aceptado
9390,553-10-0818,comida,cancelado
9391,839-77-1232,paquetes,en curso
9392,811-69-3146,puerta a puerta,No Dsiponible
9393,773-09-9744,puerta a puerta,en curso
9394,094-80-1389,viaje,cancelado
9395,456-79-2988,comida,cancelado
9396,106-24-8080,encomienda,finalizado
9397,242-45-2861,puerta a puerta,cancelado
9398,752-05-5394,encomienda,Disponible
9399,496-78-5033,puerta a puerta,aceptado
9400,837-25-1717,paquetes,No Dsiponible
9401,094-70-1261,encomienda,cancelado
9402,181-35-5466,encomienda,aceptado
9403,479-23-5640,comida,No Dsiponible
9404,563-93-8553,viaje,aceptado
9405,280-11-2553,paquetes,en curso
9406,300-50-9603,viaje,No Dsiponible
9407,289-49-5002,puerta a puerta,No Dsiponible
9408,575-45-4685,comida,aceptado
9409,483-31-2207,comida,cancelado
9410,553-99-9706,viaje,cancelado
9411,308-16-8461,paquetes,cancelado
9412,476-97-6470,paquetes,en curso
9413,452-19-2598,comida,en curso
9414,748-62-3431,puerta a puerta,en curso
9415,722-77-2426,viaje,No Dsiponible
9416,739-55-7355,paquetes,cancelado
9417,457-08-2656,puerta a puerta,cancelado
9418,596-55-5193,puerta a puerta,en curso
9419,993-35-1926,encomienda,Disponible
9420,486-21-5429,encomienda,Disponible
9421,834-66-6447,comida,No Dsiponible
9422,540-16-1982,encomienda,en curso
9423,810-47-0381,encomienda,No Dsiponible
9424,886-30-0522,viaje,aceptado
9425,263-66-8174,comida,aceptado
9426,627-19-4577,encomienda,Disponible
9427,813-22-5270,paquetes,finalizado
9428,937-91-3186,comida,aceptado
9429,688-69-2589,paquetes,Disponible
9430,793-51-6957,viaje,en curso
9431,101-11-6048,puerta a puerta,finalizado
9432,878-23-3400,puerta a puerta,finalizado
9433,282-19-9450,paquetes,aceptado
9434,876-51-1074,viaje,No Dsiponible
9435,332-21-8138,viaje,cancelado
9436,627-33-2496,comida,finalizado
9437,148-00-7568,viaje,No Dsiponible
9438,011-18-6439,puerta a puerta,finalizado
9439,004-53-7256,comida,aceptado
9440,443-68-0263,comida,finalizado
9441,021-96-8932,comida,No Dsiponible
9442,918-98-1546,comida,finalizado
9443,240-51-0989,viaje,Disponible
9444,702-88-1589,viaje,No Dsiponible
9445,379-89-1204,paquetes,finalizado
9446,122-00-3095,puerta a puerta,cancelado
9447,341-75-8841,viaje,No Dsiponible
9448,474-28-3701,viaje,Disponible
9449,667-16-2297,paquetes,No Dsiponible
9450,468-05-4846,viaje,No Dsiponible
9451,988-53-3818,viaje,cancelado
9452,385-61-0259,comida,en curso
9453,370-58-3273,encomienda,No Dsiponible
9454,153-76-6007,comida,finalizado
9455,358-52-1850,comida,aceptado
9456,166-98-4706,encomienda,Disponible
9457,851-53-8079,viaje,Disponible
9458,957-52-8119,encomienda,cancelado
9459,383-41-7863,viaje,aceptado
9460,597-43-0048,paquetes,Disponible
9461,727-28-1271,paquetes,No Dsiponible
9462,410-91-9653,puerta a puerta,en curso
9463,743-54-1119,paquetes,No Dsiponible
9464,907-71-9836,viaje,finalizado
9465,732-55-7322,encomienda,Disponible
9466,117-55-1747,viaje,No Dsiponible
9467,912-60-0998,puerta a puerta,Disponible
9468,086-14-3498,encomienda,No Dsiponible
9469,742-67-4981,viaje,No Dsiponible
9470,370-24-6741,viaje,Disponible
9471,347-52-9141,paquetes,Disponible
9472,888-72-4268,encomienda,finalizado
9473,002-01-4313,viaje,aceptado
9474,785-62-1544,encomienda,finalizado
9475,834-63-6372,encomienda,en curso
9476,891-70-6951,paquetes,cancelado
9477,165-87-8598,comida,aceptado
9478,062-72-8246,paquetes,en curso
9479,106-89-5559,paquetes,cancelado
9480,670-80-8838,comida,aceptado
9481,457-01-3515,viaje,finalizado
9482,729-17-7870,viaje,en curso
9483,782-71-0872,comida,cancelado
9484,489-67-7517,puerta a puerta,No Dsiponible
9485,414-34-6609,encomienda,finalizado
9486,207-75-9718,viaje,en curso
9487,533-93-2727,comida,aceptado
9488,858-53-0358,comida,cancelado
9489,957-04-1598,comida,finalizado
9490,212-06-3143,paquetes,Disponible
9491,949-03-2055,viaje,finalizado
9492,094-18-3285,encomienda,en curso
9493,276-63-1753,viaje,No Dsiponible
9494,147-72-6828,paquetes,en curso
9495,027-02-1529,comida,en curso
9496,880-99-5133,viaje,No Dsiponible
9497,960-38-4318,viaje,finalizado
9498,319-41-7663,viaje,No Dsiponible
9499,358-21-2872,paquetes,aceptado
9500,668-93-2933,paquetes,aceptado
9501,700-61-0745,comida,cancelado
9502,926-46-6552,viaje,No Dsiponible
9503,514-61-1874,paquetes,aceptado
9504,641-17-3703,paquetes,cancelado
9505,941-49-1228,comida,finalizado
9506,083-20-5202,paquetes,No Dsiponible
9507,670-87-5097,paquetes,cancelado
9508,449-71-2772,encomienda,en curso
9509,209-15-5492,viaje,aceptado
9510,317-44-1104,encomienda,cancelado
9511,489-62-6296,paquetes,cancelado
9512,988-81-2311,encomienda,No Dsiponible
9513,152-71-9366,paquetes,No Dsiponible
9514,618-56-4987,paquetes,Disponible
9515,737-20-7482,paquetes,No Dsiponible
9516,513-69-8714,paquetes,No Dsiponible
9517,389-79-3829,viaje,aceptado
